summonerId,gameCreatedAt,gameDuration,assists,CSperMinute,baronKills,bountyLevel,champExperience,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,deaths,detectorWardsPlaced,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,kills,lane,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,timePlayed,totalMinionsKilled,totalTimeSpentDead,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-09T12:42:51.000Z,1803,4,6.688851913477538,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-09T12:03:00.000Z,1369,6,5.741417092768444,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-09T11:32:20.000Z,1509,7,10.894632206759445,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-08T12:38:37.000Z,1494,7,6.144578313253012,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-08T11:33:24.000Z,913,3,16.166484118291347,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-08T10:46:47.000Z,1799,10,9.271817676486936,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-07T14:16:03.000Z,2020,7,5.4950495049504955,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-07T11:47:31.000Z,1507,6,10.869276708692768,0,0,18070,17,777,yone,2223,9475,2223,6,6,0,False,False,False,False,16750,15285,MIDDLE,0,0,2,3181,3156,2421,3006,3031,6672,3364,10,TOP,20,0,0,0,0,0,DUO,0,318,91,101,10,3,12,4,4,1752,273,170,1,1,8,0,38,7,10,10,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-03T15:19:45.000Z,992,10,10.221774193548386,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-03T14:47:30.000Z,1323,2,5.396825396825396,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-03T14:22:52.000Z,912,13,19.736842105263158,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-03T13:55:57.000Z,1245,11,1.927710843373494,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T08:16:42.000Z,916,9,19.12663755458515,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-15T07:46:52.000Z,1484,5,5.579514824797844,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T16:53:00.000Z,1761,1,0.8858603066439522,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T16:19:39.000Z,1397,3,8.203292770221903,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T15:39:53.000Z,1120,3,9.321428571428571,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T15:19:14.000Z,940,11,19.148936170212767,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T14:49:59.000Z,1436,11,11.239554317548746,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T13:06:45.000Z,1745,4,6.911174785100287,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T11:21:24.000Z,1387,6,5.666906993511175,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T09:45:16.000Z,1649,7,9.96967859308672,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-14T09:10:50.000Z,1527,7,6.011787819253438,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T19:04:10.000Z,1264,3,11.677215189873419,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T18:32:07.000Z,1524,10,10.94488188976378,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T17:37:56.000Z,1856,7,5.980603448275862,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T16:57:47.000Z,1927,6,8.500259470679813,0,0,18070,17,777,yone,2223,9475,2223,6,6,0,False,False,False,False,16750,15285,MIDDLE,0,0,2,3181,3156,2421,3006,3031,6672,3364,10,TOP,20,0,0,0,0,0,DUO,0,318,91,101,10,3,12,4,4,1752,273,170,1,1,8,0,38,7,10,10,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T15:54:16.000Z,1730,10,5.8612716763005785,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T14:10:46.000Z,1599,2,4.465290806754221,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T13:43:09.000Z,912,13,19.736842105263158,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-13T13:17:13.000Z,1143,11,2.099737532808399,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T13:31:07.000Z,1152,9,15.208333333333334,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T10:25:02.000Z,1582,5,5.233881163084702,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T09:55:55.000Z,1267,1,1.2312549329123914,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T09:24:15.000Z,1156,3,9.913494809688581,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T08:41:02.000Z,934,5,8.09421841541756,0,1,8876,12,517,sylas,2744,2744,2744,1,2,0,False,True,False,False,7320,6000,MIDDLE,0,0,0,3158,6656,0,3145,2424,1082,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,51,47,100,11,3,12,2,4,963,126,32,1,1,1,0,9,2,1,5,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T07:59:04.000Z,2056,3,5.0778210116731515,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T07:23:13.000Z,1776,11,10.135135135135135,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T06:48:38.000Z,1370,11,11.78102189781022,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T06:27:09.000Z,938,4,12.857142857142858,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T06:05:17.000Z,911,6,8.62788144895719,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-23T05:10:30.000Z,2473,7,6.647796198948645,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T18:17:24.000Z,1864,7,4.924892703862661,0,0,13103,15,85,kennen,2078,3885,2078,4,3,0,False,False,False,False,9354,8475,TOP,0,0,0,3020,3152,2031,3135,1082,0,3364,6,JUNGLE,0,0,0,0,0,0,NONE,0,119,49,116,8,4,12,3,4,1541,153,141,1,1,5,0,22,3,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T17:44:19.000Z,1571,3,9.39528962444303,0,1,16925,17,84,akali,5276,7959,5276,6,4,0,False,False,False,False,12878,12200,MIDDLE,0,0,1,4645,3152,0,3111,3089,1082,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,182,38,104,22,5,12,3,4,2017,246,170,2,2,10,0,27,4,5,7,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T17:03:02.000Z,2144,10,7.779850746268656,0,0,19768,18,84,akali,4205,4749,4205,4,2,0,False,False,False,False,17176,16400,MIDDLE,0,0,0,3089,3152,3157,3020,1058,3135,3364,8,MIDDLE,4,0,0,0,0,0,SOLO,0,209,46,108,22,6,12,2,4,2117,278,153,2,2,7,0,22,2,4,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T16:33:04.000Z,1388,7,7.997118155619597,0,3,16100,16,517,sylas,7200,16803,7200,4,5,0,True,False,False,False,19310,16785,MIDDLE,1,2,0,3135,6656,3157,3041,3089,3111,3364,23,MIDDLE,19,0,0,0,1,0,SOLO,0,105,71,254,26,6,12,5,4,1867,185,146,3,3,3,0,31,5,10,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T16:04:30.000Z,969,6,16.904024767801857,0,0,18070,17,777,yone,2223,9475,2223,6,6,0,False,False,False,False,16750,15285,MIDDLE,0,0,2,3181,3156,2421,3006,3031,6672,3364,10,TOP,20,0,0,0,0,0,DUO,0,318,91,101,10,3,12,4,4,1752,273,170,1,1,8,0,38,7,10,10,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T14:44:58.000Z,1439,10,7.046560111188325,0,2,12109,14,4,twistedfate,2298,2298,2298,3,3,0,False,False,False,False,10456,8925,MIDDLE,0,0,0,3086,6656,2033,3158,1082,3100,3364,3,MIDDLE,0,0,0,0,0,0,SOLO,0,89,169,0,14,6,12,5,4,1274,169,99,2,3,0,0,19,3,5,4,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T08:20:16.000Z,1148,2,6.219512195121951,0,0,7412,11,84,akali,262,2940,262,5,1,0,False,False,False,False,6116,5075,MIDDLE,0,0,0,1054,3152,2031,0,0,3020,3364,2,NONE,0,0,0,0,0,0,SUPPORT,0,98,25,36,7,2,12,2,4,933,119,94,1,1,2,0,10,1,1,5,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T07:55:58.000Z,1054,13,17.077798861480076,0,2,20089,18,777,yone,8381,35509,8381,2,10,0,False,False,False,False,16996,14800,MIDDLE,1,1,1,3031,3026,0,3181,3006,6672,3363,8,JUNGLE,17,1,0,1,0,0,NONE,0,348,94,111,11,5,12,3,4,1900,300,87,3,4,7,0,35,10,5,19,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-22T07:17:05.000Z,1742,11,1.377726750861079,1,0,9296,12,518,neeko,925,3459,925,5,10,0,False,False,False,False,8199,7750,UTILITY,0,0,0,3853,3152,2055,3108,3111,3191,3364,2,BOTTOM,4,0,0,0,1,0,SOLO,0,71,136,36,9,7,3,4,4,1836,40,95,0,0,3,0,92,12,18,47,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-20T17:21:46.000Z,1580,9,11.08860759493671,0,1,21308,18,61,orianna,1958,4804,1958,10,5,0,False,False,False,False,15747,15350,MIDDLE,0,0,3,3020,0,3157,4645,6655,3089,3363,8,MIDDLE,6,0,0,1,0,0,SOLO,0,267,178,108,13,6,12,4,4,2132,292,247,1,1,10,0,32,6,9,17,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T16:41:27.000Z,1461,5,5.66735112936345,0,0,10121,13,23,tryndamere,2341,4750,2341,8,2,0,False,False,False,False,8591,7430,MIDDLE,0,0,0,1054,3006,1018,1018,6672,1038,3364,6,TOP,0,0,0,0,0,0,DUO,0,43,28,69,6,6,6,3,4,1330,138,237,0,0,7,0,16,2,4,4,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T15:47:11.000Z,913,1,1.7086527929901423,0,0,1432,4,114,fiora,0,0,0,1,0,0,True,False,False,False,1456,1425,TOP,0,0,0,1055,2031,2055,3057,0,0,3340,0,NONE,0,0,0,0,0,0,SUPPORT,0,19,4,2,0,1,12,1,4,274,26,8,0,0,0,0,3,1,1,2,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T15:24:49.000Z,914,3,12.538293216630198,0,0,13736,15,84,akali,1160,2120,1160,3,4,0,False,False,False,False,10185,9915,MIDDLE,0,0,1,2031,3152,2055,3020,3108,4645,3364,7,MIDDLE,0,0,1,0,0,0,SOLO,0,158,32,94,16,4,12,2,4,1548,191,80,0,0,8,0,31,6,6,8,False
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T14:34:53.000Z,914,5,8.27133479212254,0,1,8876,12,517,sylas,2744,2744,2744,1,2,0,False,True,False,False,7320,6000,MIDDLE,0,0,0,3158,6656,0,3145,2424,1082,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,51,47,100,11,3,12,2,4,963,126,32,1,1,1,0,9,2,1,5,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T12:27:05.000Z,1581,3,6.603415559772295,0,12,12982,14,126,jayce,10602,11318,10602,0,5,0,False,True,True,False,12458,11205,TOP,0,0,0,2420,2055,3142,3158,3179,3042,3364,12,NONE,12,0,0,0,0,0,SUPPORT,0,109,76,73,117,4,12,3,4,1131,174,0,4,5,2,0,21,6,3,9,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T11:38:47.000Z,1521,11,11.834319526627219,0,3,23213,18,777,yone,2787,17009,2787,5,5,0,False,False,False,False,18164,17475,TOP,0,0,0,3181,6631,3143,3026,3153,3006,3364,12,TOP,27,0,0,0,0,0,SOLO,0,431,108,123,12,4,12,4,4,2093,300,131,1,2,3,0,39,5,8,13,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T10:25:31.000Z,1649,11,9.787750151607034,0,0,20346,18,517,sylas,3738,9498,3738,6,6,0,False,False,False,False,15234,14350,MIDDLE,1,1,0,0,6656,3157,3135,3158,3089,3364,7,MIDDLE,0,0,0,0,0,0,SOLO,0,122,71,276,40,7,12,4,4,2021,269,183,1,2,5,0,39,6,9,10,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-19T10:00:50.000Z,1123,4,10.739091718610865,0,11,15758,16,84,akali,7028,9421,7028,2,4,0,False,False,False,True,15851,14200,MIDDLE,0,0,0,3041,3152,2421,3111,3089,4645,3364,15,TOP,8,0,0,0,0,0,DUO,0,183,37,103,13,5,12,3,4,1632,201,34,4,5,3,0,20,4,3,6,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-12T19:08:05.000Z,1102,6,7.132486388384755,0,2,9008,12,85,kennen,2821,2821,2821,3,2,0,True,False,False,False,7888,7185,TOP,0,0,0,1052,3152,2421,1055,3020,3108,3364,5,NONE,0,0,0,0,0,0,SUPPORT,0,74,25,75,4,2,12,3,4,1021,131,50,1,1,1,0,16,2,3,7,True
mlxn5B82fbdtrgO2E1wOCG3T6peSNgYATJdhF9R3R974TKg,2023-12-12T17:14:21.000Z,1454,7,11.306740027510315,0,0,20305,18,517,sylas,4897,5144,4897,10,5,0,False,False,False,False,18735,18875,MIDDLE,0,0,0,3089,6656,3157,3135,3020,4645,3364,12,MIDDLE,8,0,0,1,0,0,DUO,0,129,77,269,46,4,12,7,4,2106,274,316,1,3,7,0,21,5,3,7,True
